,,USDVND liên ngân hàng,USDVND trung tâm,DXY,USDJPY,EURUSD,JPYUSD,CNYUSD,CNHUSD,GBPUSD,TWDUSD,MYRUSD,KRWUSD,BDTUSD,LKRUSD,PKRUSD,PHPUSD,INRUSD,THBUSD,CADUSD,IDRUSD,BRLUSD
,Dates,USDVND BGN Curncy,SBVNUSD Index,DXY Curncy,USDJPY BGN Curncy,EURUSD BGN Curncy,JPYUSD BGN Curncy,CNYUSD BGN Curncy,CNHUSD BGN Curncy,GBPUSD BGN Curncy,TWDUSD BGN Curncy,MYRUSD BGN Curncy,KRWUSD BGN Curncy,BDTUSD BGN Curncy,LKRUSD BGN Curncy,PKRUSD BGN Curncy,PHPUSD BGN Curncy,INRUSD BGN Curncy,THBUSD BGN Curncy,CADUSD BGN Curncy,IDRUSD BGN Curncy,BRLUSD BGN Curncy
,2015-08-10 00:00:00,21823,21673,97.159,124.63,1.1019,0.008024,0.16102,0.1609,1.5592,0.031674,0.2544,0.08627,0.01286,0.7474,0.98184,0.021875,0.01568,0.028505,0.7691,0.07394,0.291
,2015-08-07 00:00:00,21815,21673,97.563,124.24,1.0967,0.008049,0.16106,0.1609,1.5491,0.031587,0.2548,0.08586,0.01286,0.7472,0.9815,0.021858,0.015679,0.028466,0.7614,0.073943,0.2851
,2015-08-06 00:00:00,21815,21673,97.833,124.74,1.0925,0.008017,0.16103,0.1608,1.5512,0.031628,0.2559,0.08591,0.01286,0.7473,0.9814,0.021851,0.015693,0.028489,0.7628,0.074053,0.2828
,2015-08-05 00:00:00,21827,21673,97.958,124.87,1.0906,0.008008,0.161,0.1608,1.5603,0.031551,0.2573,0.08519,0.01286,0.7475,0.98135,0.021829,0.015701,0.028412,0.7588,0.073948,0.2869
,2015-08-04 00:00:00,21822,21673,97.931,124.38,1.0881,0.00804,0.16097,0.1608,1.5564,0.031548,0.2581,0.08552,0.01286,0.7475,0.98232,0.021876,0.015674,0.028484,0.758,0.074055,0.2881
,2015-08-03 00:00:00,21818,21673,97.494,124.03,1.095,0.008062,0.16105,0.1608,1.5587,0.031539,0.2592,0.08539,0.01286,0.7475,0.98185,0.021851,0.015582,0.028511,0.7601,0.074209,0.2898
,2015-07-31 00:00:00,21818,21673,97.336,123.89,1.0984,0.008073,0.16109,0.1607,1.5622,0.03157,0.2613,0.0857,0.01286,0.7475,0.98232,0.021894,0.015611,0.028569,0.7641,0.07413,0.2923
,2015-07-30 00:00:00,21818,21673,97.56,124.14,1.0932,0.008055,0.16104,0.1608,1.5602,0.031659,0.2612,0.08524,0.01286,0.7476,0.98155,0.021901,0.01559,0.028466,0.7691,0.074047,0.2965
,2015-07-29 00:00:00,21820,21673,96.976,123.94,1.0984,0.008068,0.1613,0.1608,1.5602,0.031749,0.2623,0.08606,0.01286,0.7476,0.98232,0.021954,0.015667,0.028594,0.7725,0.074181,0.3002
,2015-07-28 00:00:00,21821,21673,96.772,123.56,1.106,0.008094,0.16106,0.1608,1.5613,0.031832,0.263,0.08617,0.01286,0.7479,0.98174,0.022013,0.015673,0.028699,0.7739,0.074509,0.2979
,2015-07-27 00:00:00,21830,21673,96.502,123.25,1.1088,0.008114,0.16106,0.1608,1.5559,0.031687,0.2618,0.08565,0.01286,0.7479,0.9816,0.021947,0.015576,0.028685,0.767,0.074142,0.2973
,2015-07-24 00:00:00,21825,21673,97.244,123.81,1.0984,0.008077,0.16107,0.1606,1.5508,0.03178,0.2621,0.08543,0.01286,0.7479,0.9816,0.021952,0.015593,0.028655,0.7665,0.074286,0.2982
,2015-07-23 00:00:00,21822,21673,97.115,123.93,1.0984,0.008071,0.16094,0.1609,1.5514,0.031974,0.2613,0.08605,0.01286,0.7467,0.98078,0.022048,0.015645,0.028734,0.7671,0.07443,0.3043
,2015-07-22 00:00:00,21821,21673,97.598,123.97,1.0929,0.008067,0.16108,0.161,1.5613,0.032018,0.2625,0.08643,0.01285,0.747,0.98083,0.022118,0.01573,0.028796,0.7673,0.074538,0.3102
,2015-07-21 00:00:00,21818,21673,97.328,123.89,1.0935,0.008071,0.161,0.161,1.5557,0.032071,0.2639,0.08705,0.01285,0.7471,0.98087,0.022141,0.015728,0.029051,0.7724,0.074806,0.3153
,2015-07-20 00:00:00,21824,21673,98.029,124.27,1.0825,0.008047,0.161,0.1609,1.5564,0.032022,0.262,0.08646,0.01286,0.7471,0.98134,0.022053,0.015713,0.029014,0.7695,0.07446,0.3128
,2015-07-17 00:00:00,21817,21673,97.862,124.09,1.083,0.008061,0.161,0.161,1.56,0.032135,0.2629,0.08692,0.01286,0.7481,0.98174,0.022094,0.015755,0.029223,0.7708,0.07488,0.3136
,2015-07-16 00:00:00,21811,21673,97.668,124.15,1.0875,0.008055,0.16099,0.1609,1.5609,0.032188,0.2634,0.0872,0.01286,0.7468,0.98188,0.022095,0.015753,0.02925,0.7717,0.074743,0.3168
,2015-07-15 00:00:00,21810,21673,97.166,123.76,1.095,0.008078,0.16106,0.1609,1.5639,0.032155,0.2623,0.08715,0.01286,0.7471,0.98087,0.022058,0.015746,0.029253,0.7743,0.074907,0.3185
,2015-07-14 00:00:00,21810,21673,96.643,123.4,1.1009,0.008105,0.16105,0.1609,1.5636,0.03223,0.2631,0.08747,0.01286,0.7468,0.98232,0.022136,0.015803,0.029375,0.7857,0.075078,0.3185
,2015-07-13 00:00:00,21814,21673,96.858,123.43,1.1002,0.008101,0.1611,0.1609,1.5487,0.032192,0.2626,0.08803,0.01286,0.7468,0.9828,0.022131,0.015761,0.029384,0.7849,0.075403,0.3191
,2015-07-10 00:00:00,21810,21673,96.025,122.78,1.1162,0.008144,0.16099,0.1609,1.5517,0.032233,0.264,0.0884,0.01286,0.7482,0.98232,0.022185,0.015785,0.029472,0.79,0.075188,0.3166
,2015-07-09 00:00:00,21814,21673,96.606,121.34,1.1036,0.008242,0.16098,0.1608,1.538,0.032193,0.2644,0.08832,0.01286,0.7482,0.98188,0.022142,0.015792,0.029462,0.7869,0.075109,0.3105
,2015-07-08 00:00:00,21814,21673,96.294,120.71,1.1077,0.008285,0.16106,0.1607,1.5361,0.032218,0.2632,0.08806,0.01286,0.7482,0.98233,0.022131,0.015758,0.029456,0.7846,0.074747,0.3089
,2015-07-07 00:00:00,21810,21673,96.865,122.54,1.1011,0.008161,0.1613,0.1607,1.5462,0.032175,0.2615,0.08811,0.01286,0.7467,0.98168,0.022128,0.015753,0.029425,0.7869,0.074991,0.3139
,2015-07-06 00:00:00,21810,21673,96.298,122.57,1.1056,0.008159,0.16107,0.1609,1.5605,0.032331,0.2615,0.0888,0.01286,0.7467,0.98184,0.022185,0.015807,0.029546,0.7904,0.075239,0.3188
,2015-07-03 00:00:00,21805,21673,96.113,122.79,1.1114,0.008141,0.16117,0.1611,1.557,0.032355,0.2643,0.08907,0.01286,0.7482,0.98184,0.022193,0.015769,0.029616,0.7953,0.074912,0.319
,2015-07-02 00:00:00,21805,21673,96.113,123.07,1.1084,0.008126,0.1612,0.1612,1.5609,0.032373,0.2661,0.08901,0.01286,0.7482,0.9823,0.022179,0.015796,0.029609,0.7973,0.075262,0.3227
,2015-07-01 00:00:00,21805,21673,96.31,123.17,1.1053,0.008119,0.16128,0.1612,1.5617,0.032307,0.2655,0.08887,0.01286,0.7467,0.98232,0.022169,0.015734,0.029562,0.7944,0.074979,0.3176
,2015-06-30 00:00:00,21839,21673,95.485,122.5,1.1147,0.008163,0.16108,0.1611,1.5712,0.032369,0.2666,0.08928,0.01286,0.7478,0.98184,0.022178,0.015722,0.029588,0.8003,0.074901,0.3222
,2015-06-29 00:00:00,21818,21673,94.79,122.54,1.1236,0.00816,0.16107,0.1611,1.5738,0.032382,0.2652,0.08927,0.01286,0.7471,0.98155,0.022204,0.015698,0.029654,0.8062,0.074961,0.3208
,2015-06-26 00:00:00,21839,21673,95.472,123.85,1.1167,0.008074,0.16105,0.1611,1.5746,0.032258,0.2645,0.08905,0.01286,0.7471,0.98131,0.022163,0.01576,0.029587,0.8117,0.074991,0.3196
,2015-06-25 00:00:00,21822,21673,95.187,123.63,1.1205,0.008089,0.16106,0.1612,1.5747,0.032313,0.2662,0.08993,0.01286,0.7477,0.98185,0.022196,0.015735,0.029616,0.8114,0.075115,0.3197
,2015-06-24 00:00:00,21812,21673,95.264,123.85,1.1205,0.008074,0.16114,0.1613,1.5706,0.032284,0.2654,0.09008,0.01286,0.7471,0.98155,0.022183,0.015742,0.029614,0.8075,0.07516,0.3229
,2015-06-23 00:00:00,21805,21673,95.432,123.94,1.1167,0.008068,0.16109,0.1613,1.5729,0.032387,0.2671,0.09036,0.01286,0.7457,0.98179,0.02217,0.015722,0.029616,0.8112,0.075281,0.3251
,2015-06-22 00:00:00,21805,21673,94.329,123.37,1.1341,0.008106,0.16102,0.1612,1.5824,0.032518,0.2682,0.0908,0.01286,0.7463,0.98169,0.02222,0.015742,0.029678,0.8124,0.075154,0.3246
,2015-06-19 00:00:00,21805,21673,94.085,122.71,1.1352,0.008152,0.16103,0.1611,1.5883,0.032545,0.2678,0.09065,0.01286,0.7446,0.98182,0.022225,0.015747,0.029731,0.8152,0.075053,0.3228
,2015-06-18 00:00:00,21810,21673,94.042,122.96,1.1359,0.008133,0.16106,0.1612,1.588,0.032553,0.2701,0.09045,0.01286,0.7446,0.98382,0.022272,0.01571,0.029724,0.8181,0.075008,0.3269
,2015-06-17 00:00:00,21803,21673,94.296,123.43,1.1337,0.008102,0.16104,0.1612,1.5833,0.032328,0.268,0.08965,0.01286,0.7457,0.98166,0.022161,0.015646,0.029753,0.8178,0.075137,0.3275
,2015-06-16 00:00:00,21803,21673,94.999,123.36,1.1248,0.008106,0.16105,0.161,1.5648,0.032387,0.267,0.08939,0.01286,0.7454,0.98168,0.022155,0.015573,0.029671,0.8134,0.07494,0.3237
,2015-06-15 00:00:00,21803,21673,94.81,123.42,1.1283,0.008104,0.16107,0.161,1.5601,0.032353,0.2665,0.08954,0.01285,0.7454,0.98184,0.02213,0.015604,0.029692,0.8115,0.07503,0.3199
,2015-06-12 00:00:00,21800,21673,94.972,123.39,1.1266,0.008104,0.16111,0.1609,1.5561,0.032344,0.266,0.08994,0.01286,0.7454,0.98208,0.022103,0.015595,0.029718,0.8122,0.075016,0.3206
,2015-06-11 00:00:00,21790,21673,94.976,123.42,1.1258,0.008102,0.16108,0.161,1.5517,0.032328,0.2673,0.08981,0.01286,0.7465,0.9816,0.022124,0.015633,0.029658,0.8133,0.07529,0.3237
,2015-06-10 00:00:00,21803,21673,94.646,122.68,1.1324,0.008151,0.16112,0.1611,1.553,0.032388,0.269,0.09002,0.01286,0.7468,0.98143,0.022238,0.015679,0.029764,0.8158,0.075643,0.3207
,2015-06-09 00:00:00,21805,21673,95.166,124.34,1.1283,0.008042,0.16117,0.161,1.5385,0.032085,0.267,0.08916,0.01286,0.7463,0.98137,0.022172,0.015619,0.029665,0.8107,0.074932,0.3229
,2015-06-08 00:00:00,21815,21673,95.299,124.49,1.1291,0.008033,0.16116,0.1611,1.5349,0.032175,0.2661,0.08941,0.01285,0.7467,0.9815,0.022198,0.015639,0.029634,0.8058,0.074912,0.3212
,2015-06-05 00:00:00,21813,21673,96.306,125.63,1.1114,0.007961,0.16125,0.1609,1.527,0.032189,0.2659,0.08894,0.01286,0.7454,0.98087,0.022092,0.015594,0.029507,0.8042,0.074804,0.3175
,2015-06-04 00:00:00,21818,21673,95.461,124.36,1.1238,0.008041,0.16125,0.1612,1.5364,0.032353,0.2693,0.08977,0.01286,0.7457,0.9814,0.022271,0.015631,0.029652,0.7999,0.075319,0.3189
,2015-06-03 00:00:00,21818,21673,95.465,124.25,1.1275,0.00805,0.16133,0.1613,1.5341,0.032484,0.2712,0.09029,0.01286,0.746,0.98111,0.022343,0.015622,0.029725,0.8031,0.075486,0.3189
,2015-06-02 00:00:00,21818,21673,95.835,124.11,1.1151,0.008057,0.16135,0.1613,1.5343,0.032469,0.2721,0.09032,0.01286,0.7465,0.98095,0.022405,0.015702,0.029671,0.8064,0.075684,0.3194
,2015-06-01 00:00:00,21818,21673,97.392,124.77,1.0927,0.008014,0.16127,0.1612,1.5201,0.032379,0.2709,0.08959,0.01286,0.7454,0.98088,0.022418,0.015723,0.029676,0.7986,0.075643,0.3154
,2015-05-29 00:00:00,21815,21673,96.907,124.15,1.0986,0.008055,0.16133,0.1612,1.5291,0.032438,0.2736,0.08975,0.01286,0.7465,0.98025,0.022462,0.015677,0.029676,0.8031,0.0757,0.3145
,2015-05-28 00:00:00,21810,21673,96.965,123.95,1.0949,0.008067,0.16119,0.1612,1.5316,0.032623,0.274,0.0902,0.01286,0.7454,0.98063,0.022442,0.01568,0.029608,0.8041,0.075775,0.3162
,2015-05-27 00:00:00,21810,21673,97.371,123.66,1.0904,0.008086,0.16131,0.1612,1.5354,0.032619,0.2743,0.09014,0.01286,0.7449,0.98044,0.022371,0.015646,0.029631,0.8031,0.075867,0.3185
,2015-05-26 00:00:00,21825,21673,97.299,123.1,1.0873,0.008122,0.16118,0.1611,1.5385,0.032607,0.2744,0.09023,0.01286,0.746,0.9809,0.022347,0.015632,0.029647,0.8043,0.075603,0.3171
,2015-05-25 00:00:00,21815,21673,96.014,121.56,1.0978,0.008226,0.16124,0.1612,1.547,0.032792,0.2767,0.09116,0.01261,0.744,0.98107,0.022405,0.015723,0.029768,0.8121,0.075827,0.3227
,2015-05-22 00:00:00,21805,21673,96.014,121.54,1.1013,0.008227,0.16136,0.1613,1.549,0.032835,0.2776,0.09118,0.01286,0.7477,0.98039,0.022438,0.015738,0.029977,0.8143,0.076075,0.3233
,2015-05-21 00:00:00,21813,21673,95.255,121.04,1.1112,0.008263,0.16135,0.1614,1.5662,0.032868,0.2784,0.09142,0.01286,0.7482,0.98087,0.022485,0.015721,0.029925,0.8197,0.07622,0.3291
,2015-05-20 00:00:00,21810,21673,95.448,121.35,1.1094,0.00824,0.16125,0.1612,1.5536,0.032821,0.2777,0.0911,0.01286,0.7482,0.98136,0.022466,0.015723,0.029767,0.8191,0.076377,0.3331
,2015-05-19 00:00:00,21803,21673,95.267,120.69,1.115,0.008286,0.16113,0.161,1.5513,0.032762,0.2766,0.09129,0.01286,0.7488,0.97206,0.022414,0.015683,0.029839,0.8175,0.07585,0.3291
,2015-05-18 00:00:00,21793,21673,94.221,119.99,1.1315,0.008335,0.16117,0.1611,1.5653,0.032793,0.2789,0.09171,0.01299,0.7498,0.98164,0.022484,0.015689,0.029937,0.8224,0.075844,0.3326
,2015-05-15 00:00:00,21765,21673,93.135,119.25,1.1451,0.008382,0.16115,0.1612,1.5727,0.032863,0.2809,0.09222,0.01285,0.7488,0.9815,0.022533,0.015763,0.029863,0.8324,0.076535,0.3337
,2015-05-14 00:00:00,21795,21673,93.457,119.18,1.141,0.008391,0.16125,0.1612,1.5776,0.032773,0.2807,0.09186,0.01285,0.7496,0.9822,0.022535,0.015764,0.029879,0.8345,0.076793,0.334
,2015-05-13 00:00:00,21740,21673,93.617,119.15,1.1354,0.008393,0.16124,0.1613,1.5745,0.032615,0.2788,0.09149,0.01286,0.7488,0.98232,0.02241,0.01562,0.029838,0.8363,0.076301,0.329
,2015-05-12 00:00:00,21710,21673,94.534,119.87,1.1213,0.008343,0.16106,0.1611,1.5671,0.032515,0.2777,0.09147,0.01286,0.7488,0.98201,0.022336,0.015566,0.029648,0.8322,0.075994,0.3312
,2015-05-11 00:00:00,21575,21673,95.011,120.08,1.1155,0.008328,0.16107,0.161,1.5586,0.03245,0.2768,0.09115,0.01286,0.75,0.98185,0.022338,0.015607,0.029646,0.8263,0.075896,0.3267
,2015-05-08 00:00:00,21535,21673,94.794,119.76,1.1199,0.008348,0.16113,0.1611,1.5455,0.032548,0.2788,0.09192,0.01286,0.7491,0.98137,0.022457,0.015704,0.029805,0.8281,0.076672,0.3361
,2015-05-07 00:00:00,21680,21673,94.635,119.74,1.1267,0.008351,0.16114,0.161,1.5245,0.032475,0.2777,0.09137,0.01284,0.7493,0.98179,0.022401,0.015589,0.029838,0.8245,0.076188,0.3306
,2015-05-06 00:00:00,21645,21458,94.087,119.46,1.1347,0.008371,0.16126,0.1612,1.5246,0.032685,0.2804,0.09256,0.01285,0.7496,0.98183,0.022454,0.015727,0.030063,0.8301,0.076843,0.3296
,2015-05-05 00:00:00,21645,21458,95.076,119.86,1.1185,0.008343,0.16109,0.1611,1.5182,0.032629,0.2785,0.09254,0.01286,0.7512,0.98203,0.022432,0.015785,0.02999,0.8287,0.07677,0.3271
,2015-05-04 00:00:00,21630,21458,95.48,120.13,1.1146,0.008324,0.16105,0.161,1.512,0.032552,0.2781,0.09245,0.01285,0.7502,0.98135,0.022422,0.015718,0.029994,0.8269,0.077172,0.3241
,2015-05-01 00:00:00,21590,21458,95.297,120.15,1.1199,0.00832,0.16094,0.161,1.5148,0.032521,0.2782,0.09253,0.01285,0.7502,0.9816,0.022404,0.015692,0.030089,0.8226,0.07687,0.3318
,2015-04-30 00:00:00,21590,21458,94.6,119.38,1.1224,0.008377,0.16127,0.1611,1.5351,0.032663,0.2801,0.09282,0.01285,0.7513,0.9816,0.022452,0.01574,0.030283,0.8283,0.077107,0.3316
,2015-04-29 00:00:00,21590,21458,95.209,119.02,1.1128,0.008402,0.16138,0.1613,1.5438,0.032884,0.2829,0.09343,0.01285,0.7515,0.98135,0.022558,0.015757,0.030455,0.8322,0.077387,0.3377
,2015-04-28 00:00:00,21590,21458,96.092,118.86,1.0981,0.008413,0.1612,0.1612,1.5339,0.032842,0.2814,0.09393,0.01285,0.7509,0.98164,0.02264,0.015859,0.030636,0.8312,0.077274,0.3402
,2015-04-27 00:00:00,21590,21458,96.765,119.04,1.0891,0.0084,0.16085,0.1608,1.5238,0.03286,0.2821,0.09356,0.01285,0.7508,0.98129,0.022608,0.015802,0.030677,0.8274,0.077223,0.3428
,2015-04-24 00:00:00,21595,21458,96.922,118.99,1.0873,0.008405,0.16146,0.1614,1.5188,0.03256,0.28,0.0929,0.01285,0.751,0.98236,0.022618,0.015678,0.030713,0.8209,0.0772,0.3389
,2015-04-23 00:00:00,21590,21458,97.278,119.58,1.0824,0.008362,0.16134,0.1615,1.5057,0.032258,0.2776,0.0925,0.01285,0.7505,0.98304,0.022619,0.015804,0.030817,0.8234,0.07731,0.3367
,2015-04-22 00:00:00,21586,21458,97.932,119.91,1.0725,0.00834,0.16143,0.1614,1.5037,0.03217,0.2768,0.09225,0.01285,0.751,0.98357,0.022619,0.015875,0.030886,0.817,0.077342,0.3322
,2015-04-21 00:00:00,21585,21458,98.004,119.67,1.0736,0.008356,0.16126,0.1614,1.4926,0.03217,0.2756,0.09234,0.01285,0.7516,0.98362,0.022646,0.015906,0.030886,0.8142,0.077202,0.3297
,2015-04-20 00:00:00,21583,21458,97.941,119.18,1.0738,0.00839,0.16131,0.1614,1.4907,0.032177,0.2753,0.09231,0.01285,0.7508,0.98116,0.022601,0.015833,0.030857,0.8179,0.076888,0.3299
,2015-04-17 00:00:00,21590,21458,97.52,118.9,1.0806,0.008408,0.16138,0.1614,1.4962,0.032236,0.2752,0.09227,0.01286,0.7515,0.9816,0.022586,0.01599,0.030912,0.8167,0.077896,0.329
,2015-04-16 00:00:00,21604,21458,97.415,119.02,1.0761,0.008404,0.16131,0.1616,1.4934,0.032181,0.2753,0.09221,0.01286,0.7519,0.98379,0.022527,0.016046,0.030869,0.8205,0.077924,0.3311
,2015-04-15 00:00:00,21610,21458,98.319,119.14,1.0684,0.008394,0.16118,0.1613,1.4842,0.032054,0.2724,0.09154,0.01285,0.7513,0.98131,0.022507,0.01603,0.03084,0.8137,0.077441,0.3302
,2015-04-14 00:00:00,21600,21458,98.733,119.4,1.0655,0.008375,0.16099,0.1609,1.4782,0.032014,0.2702,0.09158,0.01285,0.7516,0.98352,0.022449,0.016058,0.030786,0.801,0.077286,0.3265
,2015-04-13 00:00:00,21605,21458,99.49,120.13,1.0567,0.008325,0.16084,0.1606,1.4676,0.031913,0.2696,0.09076,0.01285,0.7516,0.98128,0.022371,0.016019,0.03072,0.794,0.076712,0.3203
,2015-04-10 00:00:00,21605,21458,99.338,120.22,1.0604,0.00832,0.16106,0.1608,1.4632,0.032005,0.273,0.09146,0.01285,0.7516,0.98135,0.02245,0.016058,0.030731,0.7955,0.077405,0.3251
,2015-04-09 00:00:00,21605,21458,99.155,120.58,1.0659,0.008294,0.16124,0.1608,1.4713,0.031995,0.2746,0.09118,0.01285,0.7513,0.98084,0.022457,0.016049,0.030696,0.7949,0.077113,0.3271
,2015-04-08 00:00:00,21605,21458,97.94,120.13,1.0781,0.008324,0.16122,0.1611,1.4866,0.032139,0.2756,0.0915,0.01285,0.7516,0.98135,0.022459,0.016074,0.030715,0.797,0.077149,0.328
,2015-04-07 00:00:00,21605,21458,97.83,120.28,1.0814,0.008315,0.16139,0.1613,1.4808,0.032217,0.2749,0.09128,0.01285,0.751,0.9814,0.022464,0.016052,0.030708,0.7996,0.076941,0.3195
,2015-04-06 00:00:00,21595,21458,96.777,119.54,1.0922,0.008365,0.16296,0.1614,1.488,0.032323,0.2754,0.09207,0.01285,0.7513,0.98135,0.022517,0.016081,0.030821,0.8012,0.07722,0.3198
,2015-04-03 00:00:00,21585,21458,96.545,118.97,1.0969,0.008405,0.16269,0.1614,1.492,0.032373,0.2755,0.09201,0.01275,0.751,0.98143,0.022553,0.016138,0.030918,0.801,0.077214,0.3203
,2015-04-02 00:00:00,21590,21458,97.436,119.72,1.088,0.008353,0.16128,0.1613,1.4829,0.032227,0.2733,0.09163,0.01285,0.7513,0.98116,0.022523,0.016048,0.030807,0.7962,0.076739,0.32
,2015-04-01 00:00:00,21565,21458,98.185,119.76,1.0763,0.00835,0.16141,0.1612,1.4823,0.032017,0.2723,0.09104,0.01285,0.7516,0.98159,0.022474,0.016048,0.030778,0.7922,0.077071,0.316
,2015-03-31 00:00:00,21555,21458,98.357,120.13,1.0731,0.008324,0.16129,0.1611,1.4818,0.031997,0.2699,0.09015,0.01285,0.7515,0.98092,0.022381,0.016048,0.0307,0.7884,0.076505,0.3128
,2015-03-30 00:00:00,21545,21458,97.975,120.07,1.0833,0.008328,0.1611,0.1611,1.481,0.03199,0.2693,0.09025,0.01271,0.7519,0.98099,0.02239,0.015998,0.030675,0.7889,0.076394,0.3096
,2015-03-27 00:00:00,21535,21458,97.291,119.13,1.0889,0.008394,0.16086,0.161,1.4879,0.032072,0.2719,0.0906,0.01285,0.7516,0.98135,0.022324,0.015985,0.030713,0.7928,0.076511,0.3079
,2015-03-26 00:00:00,21515,21458,97.436,119.19,1.0884,0.00839,0.16105,0.1609,1.4849,0.031987,0.2724,0.09049,0.01285,0.7513,0.98031,0.022287,0.015892,0.030722,0.8012,0.076775,0.314
,2015-03-25 00:00:00,21505,21458,96.979,119.49,1.097,0.008369,0.16092,0.161,1.488,0.031999,0.2728,0.09082,0.01285,0.7502,0.98034,0.0223,0.016021,0.030736,0.7987,0.077048,0.3124
,2015-03-24 00:00:00,21540,21458,97.193,119.76,1.0924,0.00835,0.16111,0.161,1.4851,0.032014,0.2739,0.09061,0.01285,0.7505,0.98077,0.022347,0.016038,0.03077,0.8005,0.07734,0.3186
,2015-03-23 00:00:00,21525,21458,97.033,119.73,1.0946,0.008353,0.1609,0.1612,1.4952,0.032013,0.2729,0.09062,0.01285,0.751,0.98234,0.022396,0.016087,0.030765,0.7986,0.076988,0.3192
,2015-03-20 00:00:00,21495,21458,97.909,120.04,1.0821,0.008329,0.16117,0.1612,1.4949,0.031894,0.2695,0.0898,0.01285,0.7505,0.98161,0.022309,0.01605,0.030742,0.7966,0.076764,0.3095
,2015-03-19 00:00:00,21485,21458,99.26,120.78,1.066,0.00828,0.16144,0.1609,1.4753,0.031768,0.27,0.08913,0.01283,0.7513,0.9815,0.022275,0.016004,0.030544,0.7864,0.076517,0.3038
,2015-03-18 00:00:00,21510,21458,98.55,120.11,1.0864,0.008325,0.16052,0.1607,1.4978,0.031943,0.2726,0.08995,0.01285,0.7519,0.98229,0.022401,0.016074,0.030594,0.7957,0.076371,0.3114
,2015-03-17 00:00:00,21475,21458,99.585,121.37,1.0597,0.008239,0.16,0.16,1.4749,0.031739,0.2703,0.08855,0.01272,0.751,0.98141,0.02235,0.015966,0.03037,0.782,0.075953,0.3086
,2015-03-16 00:00:00,21480,21458,99.604,121.34,1.0568,0.008241,0.15969,0.1595,1.4829,0.031612,0.2707,0.08835,0.01285,0.7522,0.98244,0.022554,0.015929,0.03039,0.7829,0.075792,0.3081
,2015-03-13 00:00:00,21390,21458,100.33,121.4,1.0496,0.008238,0.15976,0.1591,1.4744,0.031536,0.2694,0.08786,0.01285,0.7522,0.98184,0.022535,0.015853,0.030321,0.7825,0.075393,0.3078
,2015-03-12 00:00:00,21365,21458,99.435,121.29,1.0635,0.008245,0.15962,0.1593,1.4883,0.031643,0.271,0.08884,0.01296,0.7516,0.98188,0.022594,0.016004,0.030439,0.7883,0.075786,0.3159
,2015-03-11 00:00:00,21355,21458,99.795,121.45,1.0547,0.008233,0.1597,0.1593,1.493,0.031541,0.2705,0.08833,0.01285,0.7513,0.98107,0.022564,0.015929,0.03044,0.7843,0.075844,0.3197
,2015-03-10 00:00:00,21360,21458,98.618,121.13,1.0698,0.008255,0.15974,0.1591,1.507,0.031552,0.2691,0.0887,0.01285,0.7522,0.98114,0.022525,0.015913,0.030571,0.7881,0.075383,0.3223
,2015-03-09 00:00:00,21355,21458,97.588,121.15,1.0852,0.008254,0.15972,0.1594,1.5128,0.031725,0.2715,0.08972,0.01273,0.7524,0.98138,0.022585,0.015966,0.030689,0.7932,0.076395,0.3203
,2015-03-06 00:00:00,21350,21458,97.615,120.83,1.0844,0.008277,0.15963,0.1591,1.5037,0.03164,0.2713,0.08999,0.01273,0.7519,0.98227,0.022599,0.015926,0.030694,0.7922,0.076337,0.3266
,2015-03-05 00:00:00,21355,21458,96.378,120.13,1.103,0.008325,0.15968,0.1594,1.524,0.031735,0.2733,0.09072,0.01294,0.7522,0.98154,0.022644,0.016026,0.030838,0.8008,0.076734,0.3329
,2015-03-04 00:00:00,21365,21458,95.965,119.68,1.1078,0.008355,0.15954,0.159,1.5265,0.031808,0.2734,0.09077,0.01283,0.7523,0.98088,0.022631,0.016049,0.03086,0.8049,0.076752,0.3353
,2015-03-03 00:00:00,21348,21458,95.383,119.73,1.1176,0.008352,0.15931,0.1591,1.5361,0.031907,0.2758,0.09116,0.01283,0.7522,0.98087,0.022671,0.016173,0.030907,0.8002,0.076994,0.3412
,2015-03-02 00:00:00,21348,21458,95.462,120.13,1.1184,0.008324,0.1594,0.159,1.5366,0.031818,0.2753,0.09062,0.01283,0.7523,0.9815,0.022656,0.016165,0.030909,0.7976,0.076935,0.3453
,2015-02-27 00:00:00,21348,21458,95.293,119.63,1.1196,0.00836,0.15958,0.159,1.5438,0.0318,0.2765,0.09079,0.01272,0.751,0.9816,0.022695,0.016235,0.030902,0.7996,0.07692,0.3502
,2015-02-26 00:00:00,21365,21458,95.292,119.41,1.1198,0.008374,0.15979,0.1593,1.5407,0.031778,0.2774,0.09067,0.01272,0.7516,0.98088,0.022727,0.016197,0.030874,0.799,0.077682,0.3439
,2015-02-25 00:00:00,21365,21458,94.213,118.86,1.1361,0.008413,0.15975,0.1595,1.5528,0.031807,0.2775,0.09085,0.01283,0.7513,0.98184,0.02269,0.016165,0.03075,0.804,0.077676,0.3478
,2015-02-24 00:00:00,21340,21458,94.493,118.97,1.134,0.008405,0.15987,0.1597,1.5454,0.031496,0.2755,0.09047,0.01283,0.7519,0.9828,0.022673,0.016152,0.030734,0.8006,0.077664,0.353
